time_of_day,time_sec,phase_id,time_in_phase,queue_NS,queue_EW,avg_speed_NS,avg_speed_EW,ped_wait_NS,ped_wait_EW,emergency_request,v2x_msg_rate,label
07:05:44,344,1,19,0,40,70.0,13.0,13.0,11.0,0,31,normal
07:05:45,345,1,20,0,40,70.0,13.0,14.0,11.0,0,26,normal
07:05:46,346,1,21,0,42,70.0,13.4,14.0,11.0,0,25,normal
07:05:47,347,1,22,0,44,70.0,13.8,13.0,13.0,0,11,normal
07:05:48,348,1,23,0,47,70.0,14.4,13.0,13.0,0,15,normal
07:05:49,349,1,24,0,49,70.0,14.8,12.0,13.0,0,15,normal
07:05:50,350,1,25,0,51,70.0,15.2,10.0,13.0,0,18,normal
07:05:51,351,1,26,0,51,70.0,15.2,9.0,13.0,0,32,normal
07:05:52,352,1,27,0,52,70.0,15.4,7.0,13.0,0,22,normal
07:05:53,353,1,28,0,54,70.0,15.8,5.0,13.0,0,27,normal
07:05:54,354,1,29,0,54,70.0,15.8,6.0,13.0,0,33,normal
07:05:55,355,1,30,0,55,70.0,16.0,6.0,13.0,0,16,normal
07:05:56,356,1,31,0,56,70.0,16.200000000000003,4.0,13.0,0,32,normal
07:05:57,357,1,32,0,57,70.0,16.4,3.0,13.0,0,26,normal
07:05:58,358,1,33,0,57,70.0,16.4,3.0,13.0,0,40,normal
07:05:59,359,1,34,0,57,70.0,16.4,1.0,13.0,0,38,normal
07:06:00,360,1,35,0,59,70.0,16.799999999999997,0.0,13.0,0,42,normal
07:06:01,361,1,36,0,63,70.0,17.6,0.0,13.0,0,17,normal
07:06:02,362,1,37,0,64,70.0,17.8,0.0,13.0,0,24,normal
07:06:03,363,1,38,0,65,70.0,18.0,0.0,13.0,0,36,normal
07:06:04,364,2,0,0,65,70.0,18.0,0.0,14.0,0,26,normal
07:06:05,365,2,1,0,67,70.0,18.4,1.0,14.0,0,50,normal
07:06:06,366,2,2,0,68,70.0,18.6,1.0,14.0,0,52,normal
07:06:07,367,2,3,0,69,70.0,18.8,0.0,14.0,0,38,normal
07:06:08,368,2,4,0,69,70.0,18.8,0.0,15.0,0,50,normal
07:06:09,369,2,5,0,69,70.0,18.8,0.0,15.0,0,24,normal
07:06:10,370,2,6,0,70,70.0,19.0,0.0,15.0,0,31,normal
07:06:11,371,2,7,0,71,70.0,19.2,0.0,16.0,0,20,normal
07:06:12,372,2,8,0,72,70.0,19.4,0.0,16.0,0,22,normal
07:06:13,373,2,9,0,73,70.0,19.6,0.0,16.0,0,33,normal
07:06:14,374,2,10,0,74,70.0,19.8,0.0,17.0,0,42,normal
07:06:15,375,2,11,0,74,70.0,19.8,0.0,17.0,0,21,normal
07:06:16,376,2,12,0,76,70.0,20.2,0.0,17.0,0,37,normal
07:06:17,377,2,13,0,78,70.0,20.6,0.0,18.0,0,48,normal
07:06:18,378,2,14,0,79,70.0,20.8,0.0,19.0,0,50,normal
07:06:19,379,3,0,1,73,5.2,30.0,1.0,18.0,0,33,normal
07:06:20,380,3,1,2,66,5.4,30.0,2.0,16.0,0,19,normal
07:06:21,381,3,2,4,60,5.8,30.0,4.0,14.0,0,47,normal
07:06:22,382,3,3,5,55,6.0,30.0,4.0,14.0,0,36,normal
07:06:23,383,3,4,6,48,6.2,31.5999228093634,4.0,12.0,0,34,normal
07:06:24,384,3,5,6,42,6.2,36.39990738777557,4.0,12.0,0,27,normal
07:06:25,385,3,6,6,36,6.2,41.19989197169508,5.0,10.0,0,30,normal
07:06:26,386,3,7,8,31,6.6,45.199876561119424,6.0,10.0,0,23,normal
07:06:27,387,3,8,8,26,6.6,49.19986115604611,6.0,10.0,0,21,normal
07:06:28,388,3,9,9,20,6.8,53.99984575647266,6.0,9.0,0,15,normal
07:06:29,389,3,10,9,15,6.8,57.999830362396565,6.0,9.0,0,17,normal
07:06:30,390,3,11,10,9,7.0,62.79981497381534,6.0,7.0,0,9,normal
07:06:31,391,3,12,10,4,7.0,66.7997995907265,6.0,7.0,0,7,normal
07:06:32,392,3,13,12,0,7.4,70.0,7.0,7.0,0,5,normal
07:06:33,393,3,14,13,0,7.6,70.0,8.0,6.0,0,13,normal
07:06:34,394,3,15,14,0,7.800000000000001,70.0,9.0,6.0,0,9,normal
07:06:35,395,3,16,14,0,7.800000000000001,70.0,9.0,4.0,0,8,normal
07:06:36,396,3,17,14,0,7.800000000000001,70.0,9.0,2.0,0,14,normal
07:06:37,397,3,18,16,0,8.2,70.0,9.0,2.0,0,7,normal
07:06:38,398,3,19,17,0,8.4,70.0,11.0,0.0,0,6,normal
07:06:39,399,3,20,18,0,8.6,70.0,11.0,0.0,0,17,normal
07:06:40,400,3,21,21,0,9.2,70.0,11.0,0.0,0,7,normal
07:06:41,401,3,22,21,0,9.2,70.0,11.0,0.0,0,9,normal
07:06:42,402,3,23,22,0,9.4,70.0,11.0,0.0,0,10,normal
07:06:43,403,3,24,24,0,9.8,70.0,12.0,0.0,0,16,normal
07:06:44,404,3,25,24,0,9.8,70.0,12.0,0.0,0,18,normal
07:06:45,405,3,26,27,0,10.4,70.0,12.0,0.0,0,14,normal
07:06:46,406,3,27,28,0,10.6,70.0,12.0,0.0,0,8,normal
07:06:47,407,3,28,29,0,10.8,70.0,13.0,0.0,0,21,normal
07:06:48,408,3,29,30,0,11.0,70.0,14.0,0.0,0,28,normal
07:06:49,409,3,30,32,0,11.4,70.0,14.0,0.0,0,15,normal
07:06:50,410,3,31,33,0,11.6,70.0,14.0,0.0,0,26,normal
07:06:51,411,3,32,34,0,11.8,70.0,14.0,0.0,0,24,normal
07:06:52,412,3,33,34,0,11.8,70.0,14.0,0.0,0,13,normal
07:06:53,413,3,34,35,0,12.0,70.0,14.0,0.0,0,24,normal
07:06:54,414,3,35,37,0,12.4,70.0,14.0,0.0,0,18,normal
07:06:55,415,3,36,38,0,12.6,70.0,15.0,0.0,0,11,normal
07:06:56,416,3,37,38,0,12.6,70.0,15.0,0.0,0,15,normal
07:06:57,417,4,0,41,0,13.2,70.0,15.0,1.0,0,18,normal
07:06:58,418,4,1,41,0,13.2,70.0,15.0,0.0,0,20,normal
07:06:59,419,4,2,43,0,13.6,70.0,15.0,0.0,0,16,normal
07:07:00,420,4,3,44,0,13.8,70.0,15.0,0.0,0,20,normal
07:07:01,421,4,4,44,0,13.8,70.0,16.0,0.0,0,14,normal
07:07:02,422,4,5,46,0,14.2,70.0,16.0,0.0,0,20,normal
07:07:03,423,4,6,47,0,14.4,70.0,17.0,0.0,0,25,normal
07:07:04,424,4,7,47,0,14.4,70.0,17.0,0.0,0,30,normal
07:07:05,425,4,8,47,0,14.4,70.0,17.0,0.0,0,22,normal
07:07:06,426,4,9,49,0,14.8,70.0,17.0,1.0,0,28,normal
07:07:07,427,4,10,51,0,15.2,70.0,17.0,0.0,0,42,normal
07:07:08,428,4,11,52,0,15.4,70.0,17.0,0.0,0,28,normal
07:07:09,429,4,12,52,0,15.4,70.0,17.0,0.0,0,17,normal
07:07:10,430,4,13,52,0,15.4,70.0,17.0,0.0,0,38,normal
07:07:11,431,4,14,55,0,16.0,70.0,17.0,0.0,0,15,normal
07:07:12,432,0,0,56,2,5.614715553084125,9.643428040865416,17.0,0.0,0,33,normal
07:07:13,433,0,1,56,3,6.932762563127938,9.58747518628517,17.0,1.0,0,32,normal
07:07:14,434,0,2,56,4,5.249171615864806,6.890853702938405,18.0,1.0,0,25,normal
07:07:15,435,0,3,56,8,8.733922888559885,7.836381154976902,18.0,1.0,0,28,normal
07:07:16,436,0,4,56,9,8.21765080050376,7.091641955312724,19.0,1.0,0,48,normal
07:07:17,437,1,0,49,9,30.799984866891982,6.8,19.0,2.0,0,44,normal
07:07:18,438,1,1,42,12,36.3999697391608,7.4,18.0,2.0,0,28,normal
07:07:19,439,1,2,36,12,41.19995461680399,7.4,17.0,2.0,0,36,normal
07:07:20,440,1,3,29,12,46.799939499819146,7.4,16.0,3.0,0,20,normal
07:07:21,441,1,4,22,12,52.39992438820384,7.4,16.0,3.0,0,19,normal
07:07:22,442,1,5,16,12,57.19990928195565,7.4,16.0,3.0,0,21,normal
07:07:23,443,1,6,11,14,61.19989418107214,7.800000000000001,16.0,3.0,0,17,normal
07:07:24,444,1,7,5,14,65.99987908555089,7.800000000000001,16.0,3.0,0,9,normal
07:07:25,445,1,8,0,18,70.0,8.6,16.0,3.0,0,7,normal
07:07:26,446,1,9,0,19,70.0,8.8,15.0,3.0,0,10,normal
07:07:27,447,1,10,0,21,70.0,9.2,13.0,3.0,0,21,normal
07:07:28,448,1,11,0,21,70.0,9.2,12.0,3.0,0,9,normal
07:07:29,449,1,12,0,23,70.0,9.6,11.0,3.0,0,13,normal
07:07:30,450,1,13,0,24,70.0,9.8,9.0,4.0,0,12,normal
07:07:31,451,1,14,0,27,70.0,10.4,8.0,4.0,0,21,normal
07:07:32,452,1,15,0,29,70.0,10.8,8.0,5.0,0,12,normal
07:07:33,453,1,16,0,33,70.0,11.6,6.0,5.0,0,9,normal
07:07:34,454,1,17,0,37,70.0,12.4,4.0,5.0,0,23,normal
07:07:35,455,1,18,0,37,70.0,12.4,4.0,5.0,0,13,normal
07:07:36,456,1,19,0,38,70.0,12.6,4.0,5.0,0,23,normal
07:07:37,457,1,20,0,38,70.0,12.6,3.0,5.0,0,30,normal
07:07:38,458,1,21,0,38,70.0,12.6,2.0,5.0,0,20,normal
07:07:39,459,1,22,0,38,70.0,12.6,2.0,5.0,0,20,normal
07:07:40,460,1,23,0,39,70.0,12.8,1.0,5.0,0,19,normal
07:07:41,461,1,24,0,39,70.0,12.8,1.0,5.0,0,23,normal
07:07:42,462,1,25,0,40,70.0,13.0,1.0,5.0,0,23,normal
07:07:43,463,1,26,0,40,70.0,13.0,0.0,5.0,0,23,normal
07:07:44,464,1,27,0,42,70.0,13.4,0.0,5.0,0,21,normal
07:07:45,465,1,28,0,43,70.0,13.6,0.0,7.0,0,21,normal
07:07:46,466,1,29,0,43,70.0,13.6,0.0,7.0,0,22,normal
07:07:47,467,1,30,0,43,70.0,13.6,0.0,7.0,0,28,normal
07:07:48,468,1,31,0,43,70.0,13.6,0.0,7.0,0,11,normal
07:07:49,469,1,32,0,44,70.0,13.8,0.0,7.0,0,31,normal
07:07:50,470,1,33,0,44,70.0,13.8,0.0,7.0,0,31,normal
07:07:51,471,1,34,0,46,70.0,14.2,0.0,7.0,0,28,normal
07:07:52,472,1,35,0,46,70.0,14.2,0.0,7.0,0,37,normal
07:07:53,473,2,0,0,46,70.0,14.2,0.0,7.0,0,27,normal
07:07:54,474,2,1,0,47,70.0,14.4,1.0,7.0,0,31,normal
07:07:55,475,2,2,0,49,70.0,14.8,1.0,9.0,0,41,normal
07:07:56,476,2,3,0,50,70.0,15.0,0.0,9.0,0,24,normal
07:07:57,477,2,4,0,51,70.0,15.2,0.0,9.0,0,34,normal
07:07:58,478,2,5,0,55,70.0,16.0,0.0,10.0,0,16,normal
07:07:59,479,2,6,0,56,70.0,16.200000000000003,0.0,10.0,0,22,normal
07:08:00,480,2,7,0,58,70.0,16.6,0.0,10.0,0,35,normal
07:08:01,481,2,8,0,58,70.0,16.6,0.0,11.0,0,43,normal
07:08:02,482,2,9,0,59,70.0,16.799999999999997,0.0,11.0,0,43,normal
07:08:03,483,2,10,0,60,70.0,17.0,0.0,11.0,0,19,normal
07:08:04,484,2,11,0,63,70.0,17.6,0.0,11.0,0,18,normal
07:08:05,485,2,12,0,64,70.0,17.8,0.0,12.0,0,29,normal
07:08:06,486,2,13,0,64,70.0,17.8,0.0,13.0,0,19,normal
07:08:07,487,2,14,0,65,70.0,18.0,0.0,13.0,0,49,normal
07:08:08,488,2,15,0,65,70.0,18.0,0.0,13.0,0,50,normal
07:08:09,489,3,0,2,59,5.4,30.0,0.0,11.0,0,43,normal
07:08:10,490,3,1,3,54,5.6,30.0,0.0,11.0,0,36,normal
07:08:11,491,3,2,5,48,6.0,31.59995544563233,1.0,10.0,0,33,normal
07:08:12,492,3,3,5,42,6.0,36.3999406046744,2.0,10.0,0,31,normal
07:08:13,493,3,4,5,38,6.0,39.5999257689615,2.0,10.0,0,35,normal
07:08:14,494,3,5,5,31,6.0,45.19991093849127,2.0,10.0,0,25,normal
07:08:15,495,3,6,6,27,6.2,48.39989611326136,2.0,10.0,0,25,normal
07:08:16,496,3,7,8,22,6.6,52.39988129326939,2.0,11.0,0,27,normal
07:08:17,497,3,8,9,16,6.8,57.19986647851302,2.0,9.0,0,8,normal
07:08:18,498,3,9,9,10,6.8,61.9998516689899,2.0,10.0,0,13,normal
07:08:19,499,3,10,13,4,7.6,66.79983686469764,2.0,9.0,0,7,normal
07:08:20,500,3,11,16,0,8.2,70.0,2.0,7.0,0,6,normal
07:08:21,501,3,12,16,0,8.2,70.0,2.0,7.0,0,7,normal
07:08:22,502,3,13,16,0,8.2,70.0,2.0,6.0,0,5,normal
07:08:23,503,3,14,17,0,8.4,70.0,2.0,6.0,0,10,normal
07:08:24,504,3,15,18,0,8.6,70.0,3.0,7.0,0,5,normal
07:08:25,505,3,16,19,0,8.8,70.0,3.0,5.0,0,9,normal
07:08:26,506,3,17,20,0,9.0,70.0,3.0,4.0,0,8,normal
07:08:27,507,3,18,21,0,9.2,70.0,3.0,3.0,0,12,normal
07:08:28,508,3,19,22,0,9.4,70.0,3.0,1.0,0,22,normal
07:08:29,509,3,20,23,0,9.6,70.0,3.0,1.0,0,14,normal
07:08:30,510,3,21,25,0,10.0,70.0,3.0,3.0,0,21,normal
07:08:31,511,3,22,25,0,10.0,70.0,3.0,3.0,0,15,normal
07:08:32,512,3,23,25,0,10.0,70.0,3.0,1.0,0,21,normal
07:08:33,513,3,24,25,0,10.0,70.0,4.0,2.0,0,15,normal
07:08:34,514,3,25,26,0,10.2,70.0,4.0,1.0,0,19,normal
07:08:35,515,3,26,29,0,10.8,70.0,4.0,0.0,0,17,normal
07:08:36,516,3,27,32,0,11.4,70.0,4.0,0.0,0,14,normal
07:08:37,517,3,28,33,0,11.6,70.0,4.0,0.0,0,23,normal
07:08:38,518,3,29,33,0,11.6,70.0,5.0,0.0,0,23,normal
07:08:39,519,3,30,34,0,11.8,70.0,5.0,0.0,0,19,normal
07:08:40,520,3,31,34,0,11.8,70.0,5.0,0.0,0,14,normal
07:08:41,521,3,32,35,0,12.0,70.0,5.0,0.0,0,12,normal
07:08:42,522,3,33,37,0,12.4,70.0,5.0,0.0,0,15,normal
07:08:43,523,3,34,38,0,12.6,70.0,5.0,0.0,0,26,normal
07:08:44,524,4,0,38,0,12.6,70.0,5.0,0.0,0,27,normal
07:08:45,525,4,1,39,0,12.8,70.0,5.0,0.0,0,27,normal
07:08:46,526,4,2,39,0,12.8,70.0,5.0,0.0,0,14,normal
07:08:47,527,4,3,41,0,13.2,70.0,5.0,0.0,0,33,normal
07:08:48,528,4,4,44,0,13.8,70.0,5.0,0.0,0,17,normal
07:08:49,529,4,5,48,0,14.6,70.0,5.0,0.0,0,20,normal
07:08:50,530,4,6,49,0,14.8,70.0,5.0,0.0,0,23,normal
07:08:51,531,4,7,53,0,15.6,70.0,5.0,0.0,0,20,normal
07:08:52,532,4,8,54,0,15.8,70.0,5.0,0.0,0,19,normal
07:08:53,533,4,9,55,0,16.0,70.0,6.0,0.0,0,30,normal
07:08:54,534,4,10,56,0,16.200000000000003,70.0,6.0,0.0,0,36,normal
07:08:55,535,4,11,57,0,16.4,70.0,6.0,0.0,0,29,normal
07:08:56,536,4,12,58,0,16.6,70.0,7.0,0.0,0,35,normal
07:08:57,537,4,13,58,0,16.6,70.0,7.0,0.0,0,27,normal
07:08:58,538,4,14,60,0,17.0,70.0,7.0,1.0,0,31,normal
07:08:59,539,4,15,61,0,17.2,70.0,7.0,0.0,0,27,normal
07:09:00,540,0,0,63,1,6.856737141611244,7.997323633289747,7.0,0.0,0,46,normal
07:09:01,541,0,1,63,2,6.963213095053996,9.983287230743306,7.0,0.0,0,32,normal
07:09:02,542,0,2,64,4,7.762474637911787,6.886901443407924,9.0,0.0,0,45,normal
07:09:03,543,0,3,64,6,9.426582307526662,7.37838681031251,9.0,0.0,0,38,normal
07:09:04,544,0,4,64,9,9.748908316098833,9.412965079040704,9.0,0.0,0,52,normal
07:09:05,545,0,5,67,9,9.011675728042476,7.213228387018942,9.0,1.0,0,55,normal
07:09:06,546,1,0,60,9,30.0,6.8,9.0,1.0,0,50,normal
07:09:07,547,1,1,53,10,30.0,7.0,7.0,2.0,0,37,normal
07:09:08,548,1,2,46,12,33.199956332124295,7.4,5.0,2.0,0,33,normal
07:09:09,549,1,3,43,12,35.59994178639792,7.4,6.0,2.0,0,39,normal
07:09:10,550,1,4,38,12,39.59992724578383,7.4,5.0,2.0,0,16,normal
07:09:11,551,1,5,31,13,45.19991271027972,7.6,6.0,2.0,0,20,normal
07:09:12,552,1,6,25,15,49.999898179883296,8.0,5.0,2.0,0,13,normal
07:09:13,553,1,7,19,15,54.79988365459226,8.0,4.0,2.0,0,28,normal
07:09:14,554,1,8,14,19,58.79986913440433,8.8,4.0,2.0,0,20,normal
07:09:15,555,1,9,7,22,64.39985461931721,9.4,3.0,2.0,0,7,normal
07:09:16,556,1,10,1,22,69.19984010932859,9.4,2.0,2.0,0,17,normal
07:09:17,557,1,11,0,23,70.0,9.6,2.0,2.0,0,8,normal
07:09:18,558,1,12,0,24,70.0,9.8,2.0,2.0,0,19,normal
07:09:19,559,1,13,0,26,70.0,10.2,1.0,2.0,0,10,normal
07:09:20,560,1,14,0,26,70.0,10.2,0.0,2.0,0,13,normal
07:09:21,561,1,15,0,28,70.0,10.6,0.0,2.0,0,11,normal
07:09:22,562,1,16,0,29,70.0,10.8,0.0,2.0,0,16,normal
07:09:23,563,1,17,0,34,70.0,11.8,0.0,2.0,0,15,normal
07:09:24,564,1,18,0,35,70.0,12.0,0.0,2.0,0,25,normal
07:09:25,565,1,19,0,35,70.0,12.0,0.0,2.0,0,14,normal
07:09:26,566,1,20,0,35,70.0,12.0,0.0,2.0,0,15,normal
07:09:27,567,1,21,0,37,70.0,12.4,0.0,3.0,0,15,normal
07:09:28,568,1,22,0,38,70.0,12.6,0.0,4.0,0,26,normal
07:09:29,569,1,23,0,41,70.0,13.2,0.0,4.0,0,26,normal
07:09:30,570,1,24,0,41,70.0,13.2,0.0,4.0,0,24,normal
07:09:31,571,1,25,0,43,70.0,13.6,0.0,5.0,0,24,normal
07:09:32,572,1,26,0,45,70.0,14.0,0.0,5.0,0,28,normal
07:09:33,573,1,27,0,46,70.0,14.2,0.0,5.0,0,27,normal
07:09:34,574,1,28,0,49,70.0,14.8,0.0,5.0,0,36,normal
07:09:35,575,1,29,0,51,70.0,15.2,1.0,5.0,0,30,normal
07:09:36,576,1,30,0,54,70.0,15.8,0.0,5.0,0,27,normal
07:09:37,577,1,31,0,54,70.0,15.8,0.0,6.0,0,34,normal
07:09:38,578,1,32,0,54,70.0,15.8,0.0,6.0,0,29,normal
07:09:39,579,1,33,0,54,70.0,15.8,0.0,7.0,0,29,normal
07:09:40,580,1,34,0,54,70.0,15.8,0.0,7.0,0,18,normal
07:09:41,581,2,0,0,55,70.0,16.0,0.0,8.0,0,30,normal
07:09:42,582,2,1,0,55,70.0,16.0,0.0,8.0,0,15,normal
07:09:43,583,2,2,0,56,70.0,16.200000000000003,0.0,8.0,0,25,normal
07:09:44,584,2,3,0,58,70.0,16.6,0.0,8.0,0,20,normal
07:09:45,585,2,4,0,59,70.0,16.799999999999997,0.0,8.0,0,38,normal
07:09:46,586,2,5,0,62,70.0,17.4,0.0,8.0,0,23,normal
07:09:47,587,2,6,0,63,70.0,17.6,1.0,8.0,0,38,normal
07:09:48,588,2,7,0,63,70.0,17.6,0.0,9.0,0,15,normal
07:09:49,589,2,8,0,64,70.0,17.8,0.0,9.0,0,28,normal
07:09:50,590,2,9,0,65,70.0,18.0,0.0,9.0,0,44,normal
07:09:51,591,2,10,0,66,70.0,18.200000000000003,0.0,9.0,0,23,normal
07:09:52,592,2,11,0,68,70.0,18.6,1.0,9.0,0,37,normal
07:09:53,593,2,12,0,69,70.0,18.8,0.0,9.0,0,45,normal
07:09:54,594,2,13,0,71,70.0,19.2,0.0,9.0,0,50,normal
07:09:55,595,2,14,0,72,70.0,19.4,0.0,10.0,0,22,normal
07:09:56,596,3,0,1,66,5.2,30.0,0.0,8.0,0,29,normal
07:09:57,597,3,1,2,63,5.4,30.0,0.0,7.0,0,24,normal
07:09:58,598,3,2,4,57,5.8,30.0,1.0,7.0,0,39,normal
07:09:59,599,3,3,4,51,5.8,30.0,2.0,6.0,0,25,normal
07:10:00,600,3,4,4,45,5.8,33.999928510474085,2.0,4.0,0,33,normal
07:10:01,601,3,5,7,38,6.4,39.5999142275679,2.0,2.0,0,34,normal
07:10:02,602,3,6,7,33,6.4,43.59989994965616,2.0,0.0,0,23,normal
07:10:03,603,3,7,7,26,6.4,49.19988567673662,2.0,0.0,0,21,normal
07:10:04,604,3,8,8,22,6.6,52.39987140880706,2.0,0.0,0,9,normal
07:10:05,605,3,9,10,15,7.0,57.99985714586522,2.0,0.0,0,21,normal
07:10:06,606,3,10,13,9,7.6,62.7998428879089,2.0,0.0,0,6,normal
07:10:07,607,3,11,15,2,8.0,68.39982863493586,2.0,0.0,0,8,normal
07:10:08,608,3,12,15,0,8.0,70.0,2.0,0.0,0,16,normal
07:10:09,609,3,13,15,0,8.0,70.0,2.0,0.0,0,7,normal
07:10:10,610,3,14,15,0,8.0,70.0,2.0,0.0,0,7,normal
07:10:11,611,3,15,17,0,8.4,70.0,2.0,0.0,0,12,normal
07:10:12,612,3,16,17,0,8.4,70.0,2.0,0.0,0,5,normal
07:10:13,613,3,17,18,0,8.6,70.0,2.0,0.0,0,17,normal
07:10:14,614,3,18,19,0,8.8,70.0,2.0,0.0,0,13,normal
07:10:15,615,3,19,19,0,8.8,70.0,3.0,0.0,0,12,normal
07:10:16,616,3,20,20,0,9.0,70.0,3.0,0.0,0,13,normal
07:10:17,617,3,21,21,0,9.2,70.0,4.0,0.0,0,20,normal
07:10:18,618,3,22,21,0,9.2,70.0,4.0,0.0,0,8,normal
07:10:19,619,3,23,22,0,9.4,70.0,4.0,1.0,0,9,normal
07:10:20,620,3,24,22,0,9.4,70.0,4.0,0.0,0,15,normal
07:10:21,621,3,25,23,0,9.6,70.0,5.0,0.0,0,10,normal
07:10:22,622,3,26,24,0,9.8,70.0,5.0,0.0,0,14,normal
07:10:23,623,3,27,24,0,9.8,70.0,5.0,0.0,0,10,normal
07:10:24,624,3,28,24,0,9.8,70.0,5.0,0.0,0,7,normal
07:10:25,625,3,29,24,0,9.8,70.0,6.0,0.0,0,13,normal
07:10:26,626,3,30,26,0,10.2,70.0,6.0,0.0,0,7,normal
07:10:27,627,3,31,30,0,11.0,70.0,6.0,0.0,0,9,normal
07:10:28,628,3,32,31,0,11.2,70.0,7.0,0.0,0,17,normal
07:10:29,629,4,0,33,0,11.6,70.0,7.0,0.0,0,26,normal
07:10:30,630,4,1,33,0,11.6,70.0,7.0,0.0,0,10,normal
07:10:31,631,4,2,33,0,11.6,70.0,7.0,0.0,0,15,normal
07:10:32,632,4,3,33,0,11.6,70.0,7.0,0.0,0,18,normal
07:10:33,633,4,4,34,0,11.8,70.0,7.0,0.0,0,19,normal
07:10:34,634,4,5,34,0,11.8,70.0,8.0,0.0,0,27,normal
07:10:35,635,4,6,35,0,12.0,70.0,9.0,0.0,0,24,normal
07:10:36,636,4,7,39,0,12.8,70.0,9.0,0.0,0,24,normal
07:10:37,637,4,8,39,0,12.8,70.0,11.0,0.0,0,29,normal
07:10:38,638,4,9,40,0,13.0,70.0,11.0,0.0,0,13,normal
07:10:39,639,4,10,41,0,13.2,70.0,11.0,0.0,0,21,normal
07:10:40,640,4,11,41,0,13.2,70.0,11.0,1.0,0,20,normal
07:10:41,641,4,12,42,0,13.4,70.0,11.0,0.0,0,33,normal
07:10:42,642,4,13,42,0,13.4,70.0,11.0,0.0,0,13,normal
07:10:43,643,4,14,45,0,14.0,70.0,11.0,0.0,0,39,normal
07:10:44,644,4,15,45,0,14.0,70.0,11.0,0.0,0,26,normal
07:10:45,645,4,16,45,0,14.0,70.0,11.0,1.0,0,31,normal
07:10:46,646,0,0,45,2,7.366909749367623,9.255055398860852,11.0,1.0,0,17,normal
07:10:47,647,0,1,45,3,8.356804482922639,8.492798856759059,12.0,1.0,0,21,normal
07:10:48,648,0,2,46,3,6.04293731488183,6.349250685657102,12.0,1.0,0,35,normal
07:10:49,649,0,3,47,6,8.887655442021245,9.484919129684664,12.0,1.0,0,30,normal
07:10:50,650,0,4,48,6,5.972959580469543,7.629063738894596,13.0,1.0,0,17,normal
07:10:51,651,0,5,48,6,6.299109188815547,5.314720187248748,13.0,2.0,0,35,normal
07:10:52,652,1,0,42,7,36.39998596898284,6.4,14.0,2.0,0,28,normal
07:10:53,653,1,1,37,8,40.39997194284752,6.6,12.0,2.0,0,16,normal
07:10:54,654,1,2,30,8,45.99995792159183,6.6,11.0,2.0,0,15,normal
07:10:55,655,1,3,23,9,51.59994390521363,6.8,12.0,2.0,0,10,normal
07:10:56,656,1,4,17,9,56.39992989371072,6.8,10.0,2.0,0,15,normal
07:10:57,657,1,5,10,12,61.99991588708094,7.4,10.0,2.0,0,18,normal
07:10:58,658,1,6,5,12,65.99990188532209,7.4,9.0,2.0,0,17,normal
07:10:59,659,1,7,0,12,69.99988788843203,7.4,8.0,3.0,0,6,normal
07:11:00,660,1,8,0,12,70.0,7.4,7.0,4.0,0,6,normal
07:11:01,661,1,9,0,12,70.0,7.4,5.0,5.0,0,10,normal
07:11:02,662,1,10,0,12,70.0,7.4,4.0,6.0,0,8,normal
07:11:03,663,1,11,0,13,70.0,7.6,4.0,6.0,0,8,normal
07:11:04,664,1,12,0,14,70.0,7.800000000000001,4.0,6.0,0,11,normal
07:11:05,665,1,13,0,15,70.0,8.0,3.0,7.0,0,10,normal
07:11:06,666,1,14,0,17,70.0,8.4,1.0,7.0,0,12,normal
07:11:07,667,1,15,0,17,70.0,8.4,0.0,7.0,0,4,normal
07:11:08,668,1,16,0,19,70.0,8.8,0.0,7.0,0,11,normal
07:11:09,669,1,17,0,20,70.0,9.0,0.0,7.0,0,12,normal
07:11:10,670,1,18,0,21,70.0,9.2,0.0,7.0,0,9,normal
07:11:11,671,1,19,0,23,70.0,9.6,0.0,7.0,0,15,normal
07:11:12,672,1,20,0,27,70.0,10.4,0.0,8.0,0,10,normal
07:11:13,673,1,21,0,32,70.0,11.4,0.0,9.0,0,14,normal
07:11:14,674,1,22,0,33,70.0,11.6,0.0,9.0,0,10,normal
07:11:15,675,1,23,0,34,70.0,11.8,0.0,9.0,0,23,normal
07:11:16,676,1,24,0,36,70.0,12.2,0.0,10.0,0,24,normal
07:11:17,677,1,25,0,37,70.0,12.4,0.0,10.0,0,12,normal
07:11:18,678,1,26,0,38,70.0,12.6,0.0,11.0,0,26,normal
07:11:19,679,1,27,0,39,70.0,12.8,0.0,12.0,0,11,normal
07:11:20,680,1,28,0,41,70.0,13.2,0.0,12.0,0,32,normal
07:11:21,681,1,29,0,44,70.0,13.8,0.0,12.0,0,33,normal
07:11:22,682,1,30,0,45,70.0,14.0,0.0,12.0,0,36,normal
07:11:23,683,1,31,0,45,70.0,14.0,0.0,12.0,0,30,normal
07:11:24,684,1,32,0,46,70.0,14.2,0.0,13.0,0,14,normal
07:11:25,685,1,33,0,49,70.0,14.8,0.0,14.0,0,20,normal
07:11:26,686,1,34,0,49,70.0,14.8,0.0,14.0,0,42,normal
07:11:27,687,1,35,0,50,70.0,15.0,0.0,14.0,0,18,normal
07:11:28,688,1,36,0,50,70.0,15.0,0.0,14.0,0,21,normal
07:11:29,689,2,0,0,50,70.0,15.0,0.0,14.0,0,30,normal
